# Population Copilot	2022_Copilot_LTC1,2022_Copilot_LTC10,2022_Copilot_LTC11,2022_Copilot_LTC12,2022_Copilot_LTC13,2022_Copilot_LTC14,2022_Copilot_LTC2,2022_Copilot_LTC3,2022_Copilot_LTC4,2022_Copilot_LTC5,2022_Copilot_LTC6,2022_Copilot_LTC7,2022_Copilot_LTC8,2022_Copilot_LTC9
# Population Mills_Valley	2022_Mills_Valley_LTC1,2022_Mills_Valley_LTC2,2022_Mills_Valley_LTC3,2022_Mills_Valley_LTC4,2022_Mills_Valley_LTC5,2022_Mills_Valley_LTC6,2022_Mills_Valley_LTC7,2022_Mills_Valley_LTC8
# Population Rosebud_Top_P	2022_Rosebud_Top_P_LTC1,2022_Rosebud_Top_P_LTC10,2022_Rosebud_Top_P_LTC11,2022_Rosebud_Top_P_LTC12,2022_Rosebud_Top_P_LTC13,2022_Rosebud_Top_P_LTC14,2022_Rosebud_Top_P_LTC2,2022_Rosebud_Top_P_LTC3,2022_Rosebud_Top_P_LTC4,2022_Rosebud_Top_P_LTC5,2022_Rosebud_Top_P_LTC6,2022_Rosebud_Top_P_LTC7,2022_Rosebud_Top_P_LTC8,2022_Rosebud_Top_P_LTC9
# Population Cluster	2022_Cluster_LTC_1,2022_Cluster_LTC_10,2022_Cluster_LTC_11,2022_Cluster_LTC_12,2022_Cluster_LTC_13,2022_Cluster_LTC_14,2022_Cluster_LTC_15,2022_Cluster_LTC_2,2022_Cluster_LTC_3,2022_Cluster_LTC_4,2022_Cluster_LTC_5,2022_Cluster_LTC_6,2022_Cluster_LTC_7,2022_Cluster_LTC_8,2022_Cluster_LTC_9
# Group defaultgrp	Copilot,Mills_Valley,Rosebud_Top_P,Cluster
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
9018	un	3228889	-0.00880	-1.00000	-0.00353	-1.00000	-0.00463	-1.00000
9022	un	3229706	-0.01456	-1.00000	-0.00359	-1.00000	0.52215	-1.00000
9025	un	3230517	0.04335	-1.00000	0.00362	-1.00000	0.00277	-1.00000
9031	un	3233069	-0.05223	-1.00000	-0.04298	-1.00000	0.57012	-1.00000
9032	un	3233872	0.03783	-1.00000	0.03046	-1.00000	-nan	-1.00000
9052	un	3238815	0.02201	-1.00000	0.01369	-1.00000	0.01121	-1.00000
9058	un	3240400	0.00464	-1.00000	0.00063	-1.00000	0.00932	-1.00000
9069	un	3242601	-0.04068	-1.00000	-0.02396	-1.00000	-nan	-1.00000
9078	un	3246424	-0.02500	-1.00000	-0.00302	-1.00000	0.00936	-1.00000
9082	un	3248143	0.00322	-1.00000	0.00021	-1.00000	0.00046	-1.00000
9087	un	3250379	-0.03549	-1.00000	-0.03596	-1.00000	0.53767	-1.00000
9088	un	3251218	-0.03899	-1.00000	-0.04057	-1.00000	-nan	-1.00000
9093	un	3252824	-0.02480	-1.00000	-0.00788	-1.00000	-0.00833	-1.00000
9105	un	3257750	0.02384	-1.00000	0.00214	-1.00000	-0.00006	-1.00000
9107	un	3258542	0.01161	-1.00000	0.00130	-1.00000	0.00623	-1.00000
9126	un	3265284	0.13567	-1.00000	0.01260	-1.00000	0.01368	-1.00000
9150	un	3274764	-0.03364	-1.00000	-0.00386	-1.00000	0.45897	-1.00000
9160	un	3278684	-0.01605	-1.00000	-0.00079	-1.00000	0.50594	-1.00000
9167	un	3281161	-0.02279	-1.00000	-0.01644	-1.00000	-nan	-1.00000
9168	un	3282022	-0.00201	-1.00000	-0.00013	-1.00000	0.00248	-1.00000
9169	un	3282832	0.00801	-1.00000	0.00118	-1.00000	0.00294	-1.00000
9190	un	3289875	-0.02235	-1.00000	-0.00187	-1.00000	0.00076	-1.00000
9196	un	3290660	0.02692	-1.00000	0.00374	-1.00000	0.00130	-1.00000
9206	un	3294787	0.04357	-1.00000	0.04394	-1.00000	0.53672	-1.00000
9215	un	3296274	0.10395	-1.00000	0.02933	-1.00000	0.03448	-1.00000
9216	un	3297049	-0.03722	-1.00000	-0.02841	-1.00000	0.55297	-1.00000
9218	un	3297802	0.04405	-1.00000	0.03414	-1.00000	0.54000	-1.00000
9219	un	3298621	0.04237	-1.00000	0.03697	-1.00000	-nan	-1.00000
9235	un	3302671	-0.01808	-1.00000	-0.00232	-1.00000	-0.00305	-1.00000
9240	un	3306590	-0.04850	-1.00000	-0.02297	-1.00000	0.53663	-1.00000
9241	un	3307390	0.01280	-1.00000	0.01313	-1.00000	0.57151	-1.00000
9246	un	3310571	-0.00622	-1.00000	-0.00477	-1.00000	0.49805	-1.00000
9249	un	3312261	-0.03492	-1.00000	-0.00226	-1.00000	0.00045	-1.00000
9266	un	3320353	0.01978	-1.00000	0.01861	-1.00000	0.56640	-1.00000
9273	un	3322985	-0.00278	-1.00000	-0.00215	-1.00000	-nan	-1.00000
9274	un	3323772	-0.02349	-1.00000	-0.00200	-1.00000	0.00698	-1.00000
9278	un	3326071	0.01185	-1.00000	0.00079	-1.00000	-0.00084	-1.00000
9281	un	3326946	-0.00315	-1.00000	-0.00013	-1.00000	0.55825	-1.00000
9289	un	3329431	-0.04485	-1.00000	-0.04271	-1.00000	0.52900	-1.00000
9292	un	3330999	-0.03534	-1.00000	-0.01304	-1.00000	0.52990	-1.00000
9325	un	3344540	0.02108	-1.00000	0.00576	-1.00000	0.51179	-1.00000
9336	un	3347721	0.05247	-1.00000	0.00458	-1.00000	0.00253	-1.00000
9338	un	3349240	-0.03626	-1.00000	-0.02598	-1.00000	-nan	-1.00000
9340	un	3350014	-0.01589	-1.00000	-0.00633	-1.00000	-0.00212	-1.00000
9341	un	3350838	-0.03387	-1.00000	-0.00210	-1.00000	-0.00135	-1.00000
9342	un	3351710	0.04302	-1.00000	0.00400	-1.00000	0.50860	-1.00000
9348	un	3354993	-0.02862	-1.00000	-0.01442	-1.00000	-0.00919	-1.00000
9349	un	3355905	0.11805	-1.00000	0.10993	-1.00000	0.61828	-1.00000
9360	un	3359808	0.02507	-1.00000	0.02508	-1.00000	0.03626	-1.00000
9371	un	3365608	-0.02161	-1.00000	-0.01481	-1.00000	0.51980	-1.00000
9373	un	3366413	-0.04145	-1.00000	-0.00373	-1.00000	0.49572	-1.00000
9381	un	3370423	0.02599	-1.00000	0.00229	-1.00000	0.00279	-1.00000
9393	un	3375481	-0.01610	-1.00000	-0.00555	-1.00000	-0.00668	-1.00000
9405	un	3380335	-0.04048	-1.00000	-0.00492	-1.00000	0.49262	-1.00000
9430	un	3391796	-0.02139	-1.00000	-0.00517	-1.00000	-0.00593	-1.00000
9433	un	3392614	0.00079	-1.00000	0.00074	-1.00000	0.58481	-1.00000
9440	un	3395004	0.21839	-1.00000	0.05451	-1.00000	0.54263	-1.00000
9442	un	3396572	-0.03181	-1.00000	-0.00390	-1.00000	-nan	-1.00000
9448	un	3398915	-0.02792	-1.00000	-0.00430	-1.00000	-0.00235	-1.00000
9455	un	3402244	0.06815	-1.00000	0.06609	-1.00000	0.04984	-1.00000
9457	un	3403111	0.02161	-1.00000	0.00198	-1.00000	-0.00786	-1.00000
9467	un	3407268	0.05777	-1.00000	0.01272	-1.00000	0.01707	-1.00000
9488	un	3413930	0.00010	-1.00000	0.00001	-1.00000	0.01099	-1.00000
9496	un	3417816	-0.04632	-1.00000	-0.04708	-1.00000	0.53162	-1.00000
9498	un	3418667	0.03665	-1.00000	0.00317	-1.00000	0.00338	-1.00000
9510	un	3426660	0.09763	-1.00000	0.00889	-1.00000	0.00842	-1.00000
9520	un	3429063	0.00018	-1.00000	0.00001	-1.00000	0.00050	-1.00000
9522	un	3429795	-0.02582	-1.00000	-0.00253	-1.00000	-0.01488	-1.00000
9532	un	3433073	0.01633	-1.00000	0.00141	-1.00000	0.00188	-1.00000
9533	un	3433824	0.01475	-1.00000	0.01045	-1.00000	0.66751	-1.00000
9534	un	3434714	-0.04175	-1.00000	-0.02689	-1.00000	-0.02257	-1.00000
9535	un	3435625	0.01720	-1.00000	0.00143	-1.00000	0.00098	-1.00000
9556	un	3442872	0.12950	-1.00000	0.10975	-1.00000	0.51939	-1.00000
9559	un	3443720	0.06277	-1.00000	0.02901	-1.00000	0.02211	-1.00000
9561	un	3444572	0.05200	-1.00000	0.00323	-1.00000	0.00290	-1.00000
9568	un	3447873	-0.02949	-1.00000	-0.00320	-1.00000	0.47949	-1.00000
9573	un	3448683	0.01644	-1.00000	0.00186	-1.00000	0.00438	-1.00000
9586	un	3454368	-0.03174	-1.00000	-0.02046	-1.00000	0.53681	-1.00000
9587	un	3455139	-0.04177	-1.00000	-0.00424	-1.00000	0.64153	-1.00000
9589	un	3455990	-0.05053	-1.00000	-0.00568	-1.00000	0.55671	-1.00000
9591	un	3457714	-0.02211	-1.00000	-0.00268	-1.00000	-nan	-1.00000
9593	un	3458553	0.00352	-1.00000	0.00176	-1.00000	0.53025	-1.00000
9607	un	3463432	-0.04813	-1.00000	-0.04962	-1.00000	0.53950	-1.00000
9613	un	3465865	-0.00858	-1.00000	-0.00860	-1.00000	-0.01628	-1.00000
9614	un	3466653	0.00183	-1.00000	0.00011	-1.00000	0.00050	-1.00000
9622	un	3469867	0.03759	-1.00000	0.00457	-1.00000	0.51198	-1.00000
9636	un	3473127	0.00183	-1.00000	0.00011	-1.00000	0.00050	-1.00000
9659	un	3479671	0.01473	-1.00000	0.01292	-1.00000	0.03019	-1.00000
9673	un	3483764	0.07733	-1.00000	0.07126	-1.00000	0.08245	-1.00000
9686	un	3486973	0.00588	-1.00000	0.00045	-1.00000	-nan	-1.00000
9692	un	3488603	-0.05890	-1.00000	-0.01006	-1.00000	0.55465	-1.00000
9694	un	3490034	0.09920	-1.00000	0.01731	-1.00000	-nan	-1.00000
9708	un	3493261	0.06684	-1.00000	0.00423	-1.00000	0.00870	-1.00000
9709	un	3494103	-0.03665	-1.00000	-0.01352	-1.00000	-nan	-1.00000
9714	un	3494942	-0.01653	-1.00000	-0.01621	-1.00000	-nan	-1.00000
9739	un	3504788	-0.00598	-1.00000	-0.00324	-1.00000	0.53034	-1.00000
9756	un	3511336	0.04150	-1.00000	0.00353	-1.00000	0.00172	-1.00000
9768	un	3515043	0.02912	-1.00000	0.00239	-1.00000	-nan	-1.00000
9770	un	3516656	0.02701	-1.00000	0.00240	-1.00000	0.01132	-1.00000
9777	un	3522438	-0.03209	-1.00000	-0.03336	-1.00000	-0.03863	-1.00000
9796	un	3529691	0.04348	-1.00000	0.00394	-1.00000	0.55262	-1.00000
9797	un	3530528	-0.00031	-1.00000	-0.00003	-1.00000	0.00108	-1.00000
9808	un	3532148	-0.01575	-1.00000	-0.00146	-1.00000	0.50978	-1.00000
9809	un	3532929	0.04314	-1.00000	0.00655	-1.00000	0.00605	-1.00000
9816	un	3535489	0.05885	-1.00000	0.00643	-1.00000	0.01191	-1.00000
9819	un	3537070	0.03344	-1.00000	0.01996	-1.00000	0.02614	-1.00000
9833	un	3545216	0.06296	-1.00000	0.00418	-1.00000	0.00426	-1.00000
9840	un	3546856	-0.02206	-1.00000	-0.01621	-1.00000	0.57198	-1.00000
9842	un	3547637	-0.02747	-1.00000	-0.00466	-1.00000	-0.01585	-1.00000
9843	un	3548528	-0.03617	-1.00000	-0.00755	-1.00000	0.64000	-1.00000
9845	un	3549274	-0.02233	-1.00000	-0.00241	-1.00000	0.00208	-1.00000
9853	un	3550909	0.07132	-1.00000	0.00659	-1.00000	-nan	-1.00000
9856	un	3553361	0.00851	-1.00000	0.00082	-1.00000	-nan	-1.00000
9858	un	3555096	-0.02151	-1.00000	-0.00146	-1.00000	-0.00736	-1.00000
9859	un	3555875	-0.02832	-1.00000	-0.00247	-1.00000	-0.00156	-1.00000
9862	un	3557657	-0.00446	-1.00000	-0.00363	-1.00000	-0.00518	-1.00000
9864	un	3558512	-0.00415	-1.00000	-0.00056	-1.00000	0.00102	-1.00000
9868	un	3561887	0.02367	-1.00000	0.00400	-1.00000	0.50097	-1.00000
9874	un	3565138	-0.01524	-1.00000	-0.01004	-1.00000	0.55115	-1.00000
9882	un	3569306	-0.01255	-1.00000	-0.00124	-1.00000	0.48489	-1.00000
9899	un	3575859	-0.01475	-1.00000	-0.00227	-1.00000	0.00184	-1.00000
9906	un	3579379	-0.02128	-1.00000	-0.00123	-1.00000	0.44094	-1.00000
9909	un	3580952	-0.02517	-1.00000	-0.02273	-1.00000	-0.02396	-1.00000
9913	un	3582566	0.06407	-1.00000	0.00815	-1.00000	-nan	-1.00000
9916	un	3583399	-0.01509	-1.00000	-0.00135	-1.00000	-0.00281	-1.00000
9924	un	3587302	0.00493	-1.00000	0.00129	-1.00000	-nan	-1.00000
9925	un	3588149	0.05090	-1.00000	0.00316	-1.00000	0.00300	-1.00000
9927	un	3588887	-0.01146	-1.00000	-0.00778	-1.00000	-0.00682	-1.00000
9928	un	3589739	0.01826	-1.00000	0.00350	-1.00000	0.51882	-1.00000
9933	un	3591688	-0.00478	-1.00000	-0.00030	-1.00000	0.00255	-1.00000
9935	un	3593237	0.01043	-1.00000	0.00270	-1.00000	0.50758	-1.00000
9938	un	3594983	-0.03577	-1.00000	-0.01079	-1.00000	-0.00879	-1.00000
9941	un	3596628	-0.04605	-1.00000	-0.00491	-1.00000	0.56124	-1.00000
9942	un	3597441	-0.00389	-1.00000	-0.00012	-1.00000	0.49038	-1.00000
9948	un	3599853	-0.04259	-1.00000	-0.03113	-1.00000	0.54480	-1.00000
9954	un	3600636	-0.01000	-1.00000	-0.00093	-1.00000	0.51028	-1.00000
9973	un	3608089	-0.00845	-1.00000	-0.00121	-1.00000	0.01201	-1.00000
9983	un	3610489	0.00531	-1.00000	0.00046	-1.00000	0.00588	-1.00000
9985	un	3611288	-0.05448	-1.00000	-0.01557	-1.00000	0.61684	-1.00000
9988	un	3612119	-0.01785	-1.00000	-0.00090	-1.00000	0.50051	-1.00000
9990	un	3612678	0.02038	-1.00000	0.00317	-1.00000	0.00067	-1.00000
9991	un	3613458	0.01224	-1.00000	0.00128	-1.00000	0.00020	-1.00000
9994	un	3614262	-0.01565	-1.00000	-0.00517	-1.00000	-nan	-1.00000
9995	un	3615006	0.13451	-1.00000	0.03014	-1.00000	-nan	-1.00000
10011	un	3622843	0.00186	-1.00000	0.00015	-1.00000	0.00095	-1.00000
10013	un	3623662	0.01224	-1.00000	0.00128	-1.00000	0.00020	-1.00000
10014	un	3624509	0.07436	-1.00000	0.00994	-1.00000	0.55628	-1.00000
10016	un	3625370	-0.03894	-1.00000	-0.00757	-1.00000	0.50465	-1.00000
10018	un	3626107	0.05090	-1.00000	0.00316	-1.00000	0.00300	-1.00000
10023	un	3627279	0.05859	-1.00000	0.00362	-1.00000	0.00362	-1.00000
10035	un	3631407	-0.01272	-1.00000	-0.00411	-1.00000	-0.00451	-1.00000
10038	un	3632981	0.01950	-1.00000	0.00209	-1.00000	0.64128	-1.00000
10041	un	3634579	0.04003	-1.00000	0.00812	-1.00000	0.01047	-1.00000
10055	un	3637846	0.05039	-1.00000	0.00319	-1.00000	0.00229	-1.00000
10060	un	3638677	-0.00478	-1.00000	-0.00030	-1.00000	0.00147	-1.00000
10064	un	3640830	-0.03529	-1.00000	-0.00233	-1.00000	0.00704	-1.00000
10080	un	3644037	-0.01251	-1.00000	-0.00171	-1.00000	0.00045	-1.00000
10089	un	3646379	-0.00492	-1.00000	-0.00038	-1.00000	0.50212	-1.00000
10090	un	3647211	-0.01124	-1.00000	-0.01067	-1.00000	0.52533	-1.00000
10096	un	3648823	-0.03406	-1.00000	-0.03280	-1.00000	0.56415	-1.00000
10097	un	3649710	0.03578	-1.00000	0.02056	-1.00000	0.55535	-1.00000
10103	un	3651418	0.01736	-1.00000	0.00184	-1.00000	0.00264	-1.00000
10104	un	3652215	-0.02174	-1.00000	-0.01099	-1.00000	0.53660	-1.00000
10106	un	3652935	0.03096	-1.00000	0.02873	-1.00000	0.05167	-1.00000
10108	un	3654466	-0.03895	-1.00000	-0.03328	-1.00000	0.56562	-1.00000
10112	un	3656860	0.04363	-1.00000	0.00966	-1.00000	0.01194	-1.00000
10113	un	3657670	0.00556	-1.00000	0.00038	-1.00000	0.00328	-1.00000
10118	un	3659161	0.03074	-1.00000	0.00254	-1.00000	0.00289	-1.00000
10124	un	3660824	-0.01158	-1.00000	-0.00235	-1.00000	-0.00326	-1.00000
10130	un	3665764	-0.03674	-1.00000	-0.03480	-1.00000	-0.02802	-1.00000
10136	un	3667454	0.00528	-1.00000	0.00043	-1.00000	0.00101	-1.00000
10138	un	3668329	0.03070	-1.00000	0.02515	-1.00000	0.04662	-1.00000
10140	un	3669176	-0.03543	-1.00000	-0.00219	-1.00000	0.00086	-1.00000
10142	un	3670903	0.00459	-1.00000	0.00049	-1.00000	0.49559	-1.00000
10145	un	3672435	-0.01236	-1.00000	-0.00166	-1.00000	0.00487	-1.00000
10149	un	3673193	0.03487	-1.00000	0.00636	-1.00000	0.01047	-1.00000
10154	un	3675537	-0.00561	-1.00000	-0.00044	-1.00000	0.48853	-1.00000
10161	un	3678603	-0.04103	-1.00000	-0.00338	-1.00000	0.47544	-1.00000
10183	un	3683557	0.04111	-1.00000	0.01738	-1.00000	0.03481	-1.00000
10199	un	3689186	0.03677	-1.00000	0.00671	-1.00000	0.01453	-1.00000
10202	un	3689966	-0.00758	-1.00000	-0.00097	-1.00000	0.00431	-1.00000
10208	un	3691733	-0.03274	-1.00000	-0.03354	-1.00000	-0.03412	-1.00000
10219	un	3695599	0.06731	-1.00000	0.00429	-1.00000	0.01652	-1.00000
10223	un	3698053	-0.02138	-1.00000	-0.00175	-1.00000	-0.00077	-1.00000
10225	un	3698851	0.02811	-1.00000	0.02556	-1.00000	0.63941	-1.00000
10228	un	3700454	-0.03202	-1.00000	-0.03183	-1.00000	-0.03527	-1.00000
10230	un	3702074	0.05130	-1.00000	0.03124	-1.00000	0.04814	-1.00000
10234	un	3704504	0.05171	-1.00000	0.00328	-1.00000	0.00431	-1.00000
10243	un	3710237	-0.03657	-1.00000	-0.03812	-1.00000	0.55634	-1.00000
10248	un	3711053	0.01537	-1.00000	0.00166	-1.00000	0.00232	-1.00000
10263	un	3714355	-0.03767	-1.00000	-0.00425	-1.00000	-0.00512	-1.00000
10264	un	3715103	-0.00836	-1.00000	-0.00244	-1.00000	-0.00048	-1.00000
10267	un	3715888	-0.02606	-1.00000	-0.01342	-1.00000	-0.01439	-1.00000
10280	un	3721155	-0.01195	-1.00000	-0.01091	-1.00000	-nan	-1.00000
10283	un	3721988	0.03455	-1.00000	0.03160	-1.00000	0.03022	-1.00000
10289	un	3725224	0.06844	-1.00000	0.00424	-1.00000	0.00418	-1.00000
10298	un	3727642	0.05846	-1.00000	0.00536	-1.00000	-nan	-1.00000
10303	un	3730024	0.01736	-1.00000	0.00184	-1.00000	0.00264	-1.00000
10304	un	3730807	-0.00299	-1.00000	-0.00036	-1.00000	-nan	-1.00000
10306	un	3732436	-0.00095	-1.00000	-0.00006	-1.00000	0.00066	-1.00000
10309	un	3733252	0.03466	-1.00000	0.00736	-1.00000	0.01148	-1.00000
10313	un	3736558	-0.02617	-1.00000	-0.01923	-1.00000	-0.02063	-1.00000
10321	un	3738205	0.03414	-1.00000	0.02088	-1.00000	0.02304	-1.00000
10336	un	3746262	-0.00156	-1.00000	-0.00013	-1.00000	-nan	-1.00000
10347	un	3750184	-0.01033	-1.00000	-0.00129	-1.00000	0.00039	-1.00000
10369	un	3761462	-0.04664	-1.00000	-0.01885	-1.00000	0.50465	-1.00000
10375	un	3763829	-0.01808	-1.00000	-0.00232	-1.00000	-0.00299	-1.00000
10378	un	3764682	0.01891	-1.00000	0.00332	-1.00000	0.00130	-1.00000
10386	un	3768903	-0.02392	-1.00000	-0.00354	-1.00000	-0.00447	-1.00000
10388	un	3770542	-0.00478	-1.00000	-0.00064	-1.00000	-0.00103	-1.00000
10392	un	3771365	0.00753	-1.00000	0.00639	-1.00000	0.56868	-1.00000
10394	un	3772938	-0.04819	-1.00000	-0.04548	-1.00000	-nan	-1.00000
10410	un	3777914	-0.00270	-1.00000	-0.00016	-1.00000	0.00037	-1.00000
10411	un	3778700	0.10519	-1.00000	0.01222	-1.00000	-nan	-1.00000
10434	un	3787483	0.00992	-1.00000	0.00366	-1.00000	0.53335	-1.00000
10442	un	3791593	-0.02100	-1.00000	-0.02035	-1.00000	0.56525	-1.00000
10447	un	3793243	0.05748	-1.00000	0.00467	-1.00000	-nan	-1.00000
10452	un	3795718	0.00083	-1.00000	0.00013	-1.00000	-nan	-1.00000
10453	un	3796561	0.00186	-1.00000	0.00015	-1.00000	0.00095	-1.00000
10462	un	3799511	0.01505	-1.00000	0.01418	-1.00000	0.02661	-1.00000
10463	un	3800346	0.10036	-1.00000	0.09528	-1.00000	0.08209	-1.00000
10464	un	3801116	0.08547	-1.00000	0.02034	-1.00000	0.58758	-1.00000
10465	un	3801883	-0.00663	-1.00000	-0.00665	-1.00000	-0.01176	-1.00000
10466	un	3802712	-0.03620	-1.00000	-0.00234	-1.00000	0.00057	-1.00000
10480	un	3806992	-0.03862	-1.00000	-0.00301	-1.00000	-nan	-1.00000
10487	un	3810959	0.02221	-1.00000	0.00646	-1.00000	0.50866	-1.00000
10488	un	3811795	0.09968	-1.00000	0.00889	-1.00000	0.01229	-1.00000
10489	un	3812634	-0.01573	-1.00000	-0.00570	-1.00000	-0.00937	-1.00000
10501	un	3818210	-0.00304	-1.00000	-0.00019	-1.00000	0.00031	-1.00000
10504	un	3818999	0.04982	-1.00000	0.00330	-1.00000	0.00194	-1.00000
10515	un	3824668	-0.01305	-1.00000	-0.01108	-1.00000	0.55090	-1.00000
10519	un	3827773	-0.03279	-1.00000	-0.00763	-1.00000	-0.00224	-1.00000
10527	un	3829405	-0.00926	-1.00000	-0.00118	-1.00000	0.00143	-1.00000
10533	un	3831875	-0.03865	-1.00000	-0.04020	-1.00000	0.56002	-1.00000
10534	un	3832662	-0.02118	-1.00000	-0.02061	-1.00000	0.56609	-1.00000
10537	un	3834415	-0.02722	-1.00000	-0.00993	-1.00000	-0.00251	-1.00000
10547	un	3837643	0.03732	-1.00000	0.00239	-1.00000	0.46795	-1.00000
10557	un	3840734	0.00352	-1.00000	0.00025	-1.00000	0.00238	-1.00000
10562	un	3842263	-0.01974	-1.00000	-0.01336	-1.00000	0.56076	-1.00000
10568	un	3845273	0.04919	-1.00000	0.01193	-1.00000	0.02436	-1.00000
10577	un	3848549	0.07089	-1.00000	0.03288	-1.00000	0.04497	-1.00000
10581	un	3851015	0.14621	-1.00000	0.01771	-1.00000	0.56258	-1.00000
10582	un	3851802	-0.00289	-1.00000	-0.00040	-1.00000	0.00154	-1.00000
10583	un	3852572	-0.00749	-1.00000	-0.00407	-1.00000	0.49995	-1.00000
10607	un	3857458	-0.00122	-1.00000	-0.00023	-1.00000	-0.00192	-1.00000
10617	un	3861312	0.00183	-1.00000	0.00011	-1.00000	0.00050	-1.00000
10626	un	3864403	0.04867	-1.00000	0.01035	-1.00000	0.47677	-1.00000
10631	un	3866126	0.03771	-1.00000	0.00476	-1.00000	0.00557	-1.00000
10636	un	3870382	0.04237	-1.00000	0.03912	-1.00000	0.05708	-1.00000
10638	un	3871989	0.01805	-1.00000	0.00150	-1.00000	0.00084	-1.00000
10639	un	3872871	0.04150	-1.00000	0.00353	-1.00000	0.00172	-1.00000
10644	un	3873758	-0.00216	-1.00000	-0.00122	-1.00000	0.02880	-1.00000
10645	un	3874548	-0.01848	-1.00000	-0.00309	-1.00000	0.49217	-1.00000
10648	un	3876196	0.04062	-1.00000	0.00966	-1.00000	0.52523	-1.00000
10667	un	3882352	-0.02634	-1.00000	-0.02226	-1.00000	-0.01662	-1.00000
10671	un	3884019	-0.04260	-1.00000	-0.04130	-1.00000	0.60601	-1.00000
10672	un	3884921	-0.01974	-1.00000	-0.00131	-1.00000	-0.00182	-1.00000
10678	un	3885699	-0.01375	-1.00000	-0.01321	-1.00000	-0.00666	-1.00000
10682	un	3888947	0.04348	-1.00000	0.00394	-1.00000	0.55262	-1.00000
10689	un	3891310	0.02882	-1.00000	0.00583	-1.00000	0.00866	-1.00000
10696	un	3892881	0.02214	-1.00000	0.01290	-1.00000	0.01824	-1.00000
10700	un	3894486	0.04335	-1.00000	0.00362	-1.00000	0.00277	-1.00000
10703	un	3895301	0.01613	-1.00000	0.00474	-1.00000	0.01058	-1.00000
10705	un	3896102	0.03780	-1.00000	0.00360	-1.00000	0.49213	-1.00000
10706	un	3897011	-0.00434	-1.00000	-0.00027	-1.00000	0.00050	-1.00000
10711	un	3900180	0.02288	-1.00000	0.00207	-1.00000	0.00927	-1.00000
10714	un	3901987	-0.03384	-1.00000	-0.00662	-1.00000	0.63909	-1.00000
10724	un	3904352	0.06392	-1.00000	0.00421	-1.00000	0.00418	-1.00000
10733	un	3907643	0.01719	-1.00000	0.00108	-1.00000	-0.00041	-1.00000
10740	un	3910128	0.03120	-1.00000	0.00469	-1.00000	0.51094	-1.00000
10743	un	3911723	-0.02730	-1.00000	-0.02265	-1.00000	0.49989	-1.00000
10747	un	3913153	0.08928	-1.00000	0.08295	-1.00000	0.60187	-1.00000
10757	un	3914688	0.00290	-1.00000	0.00011	-1.00000	0.61568	-1.00000
10758	un	3915459	-0.00000	-1.00000	-0.00000	-1.00000	0.59003	-1.00000
10772	un	3918764	-0.00304	-1.00000	-0.00019	-1.00000	0.00031	-1.00000
10776	un	3921261	0.03036	-1.00000	0.00407	-1.00000	0.00456	-1.00000
10777	un	3922048	-0.01030	-1.00000	-0.00090	-1.00000	0.50962	-1.00000
10792	un	3928346	0.10633	-1.00000	0.01160	-1.00000	-nan	-1.00000
10801	un	3931675	0.02499	-1.00000	0.00272	-1.00000	0.00308	-1.00000
10802	un	3932538	-0.00883	-1.00000	-0.00137	-1.00000	-0.00268	-1.00000
10804	un	3933321	0.03106	-1.00000	0.01938	-1.00000	0.51111	-1.00000
10813	un	3936437	-0.04348	-1.00000	-0.00379	-1.00000	0.63889	-1.00000
10815	un	3937301	-0.01045	-1.00000	-0.00088	-1.00000	0.00521	-1.00000
10825	un	3941258	0.01344	-1.00000	0.00136	-1.00000	0.64306	-1.00000
10826	un	3942043	0.01573	-1.00000	0.00546	-1.00000	0.51012	-1.00000
10827	un	3942879	0.15152	-1.00000	0.10989	-1.00000	0.65414	-1.00000
10832	un	3944494	0.05750	-1.00000	0.00954	-1.00000	0.60274	-1.00000
10833	un	3945272	-0.03587	-1.00000	-0.00227	-1.00000	-0.00045	-1.00000
10860	un	3950814	0.08910	-1.00000	0.00776	-1.00000	0.00732	-1.00000
10867	un	3954213	0.04254	-1.00000	0.00674	-1.00000	0.00996	-1.00000
10871	un	3956510	-0.04011	-1.00000	-0.00520	-1.00000	0.48021	-1.00000
10872	un	3957442	-0.00741	-1.00000	-0.00093	-1.00000	0.00074	-1.00000
10876	un	3959816	0.02794	-1.00000	0.00733	-1.00000	0.01305	-1.00000
10880	un	3962282	-0.03400	-1.00000	-0.03413	-1.00000	-0.01235	-1.00000
10895	un	3967912	-0.00741	-1.00000	-0.00093	-1.00000	0.00074	-1.00000
10910	un	3972723	0.13178	-1.00000	0.11512	-1.00000	0.58435	-1.00000
10918	un	3976699	-0.00520	-1.00000	-0.00084	-1.00000	-0.00346	-1.00000
10928	un	3979106	0.00124	-1.00000	0.00045	-1.00000	0.47388	-1.00000
10932	un	3979935	-0.03762	-1.00000	-0.00286	-1.00000	0.49916	-1.00000
10934	un	3981569	-0.02567	-1.00000	-0.01240	-1.00000	-0.00174	-1.00000
10937	un	3983262	0.00422	-1.00000	0.00029	-1.00000	0.01384	-1.00000
10961	un	3994557	0.02382	-1.00000	0.00187	-1.00000	0.61560	-1.00000
10969	un	3997074	0.05001	-1.00000	0.00324	-1.00000	0.00188	-1.00000
