# Stacks v2.64;  Phylip sequential; May 16, 2024
# Seq Pos	Locus ID	Column	Population
492	6473	66	Clear_Lake:S,Willow_Pond:S,
493	6476	57	Clear_Lake:W,Willow_Pond:W,
494	6478	64	Clear_Lake:A,Willow_Pond:M,
495	6490	135	Clear_Lake:Y,Willow_Pond:Y,
496	6516	27	Clear_Lake:M,Willow_Pond:M,
497	6518	29	Clear_Lake:S,Willow_Pond:S,
498	6539	29	Clear_Lake:Y,Willow_Pond:Y,
499	6568	68	Clear_Lake:R,Willow_Pond:R,
500	6578	64	Clear_Lake:M,Willow_Pond:M,
501	6584	79	Clear_Lake:Y,Willow_Pond:Y,
502	6591	16	Clear_Lake:R,Willow_Pond:R,
503	6626	91	Clear_Lake:S,Willow_Pond:S,
504	6627	21	Clear_Lake:G,Willow_Pond:K,
505	6628	86	Clear_Lake:R,Willow_Pond:R,
506	6647	79	Clear_Lake:R,Willow_Pond:R,
507	6677	44	Clear_Lake:Y,Willow_Pond:Y,
508	6681	30	Clear_Lake:S,Willow_Pond:C,
509	6704	47	Clear_Lake:S,Willow_Pond:S,
510	6718	86	Clear_Lake:T,Willow_Pond:W,
511	6743	19	Clear_Lake:Y,Willow_Pond:Y,
512	6746	88	Clear_Lake:R,Willow_Pond:R,
513	6762	142	Clear_Lake:Y,Willow_Pond:Y,
514	6765	144	Clear_Lake:K,Willow_Pond:K,
515	6788	82	Clear_Lake:K,Willow_Pond:G,
516	6793	11	Clear_Lake:Y,Willow_Pond:Y,
517	6806	78	Clear_Lake:M,Willow_Pond:M,
518	6807	10	Clear_Lake:S,Willow_Pond:G,
519	6808	7	Clear_Lake:Y,Willow_Pond:Y,
520	6809	137	Clear_Lake:R,Willow_Pond:R,
521	6830	25	Clear_Lake:M,Willow_Pond:M,
522	6847	63	Clear_Lake:R,Willow_Pond:R,
523	6859	40	Clear_Lake:R,Willow_Pond:R,
524	6865	142	Clear_Lake:S,Willow_Pond:S,
525	6877	76	Clear_Lake:M,Willow_Pond:M,
526	6884	26	Clear_Lake:R,Willow_Pond:R,
527	6891	92	Clear_Lake:K,Willow_Pond:K,
528	6901	485	Clear_Lake:K,Willow_Pond:T,
529	6905	147	Clear_Lake:K,Willow_Pond:G,
530	6926	80	Clear_Lake:Y,Willow_Pond:Y,
531	6932	62	Clear_Lake:K,Willow_Pond:K,
532	6956	23	Clear_Lake:S,Willow_Pond:S,
533	7017	85	Clear_Lake:M,Willow_Pond:M,
534	7035	62	Clear_Lake:K,Willow_Pond:K,
535	7059	295	Clear_Lake:W,Willow_Pond:W,
536	7082	135	Clear_Lake:A,Willow_Pond:M,
537	7086	52	Clear_Lake:S,Willow_Pond:S,
538	7126	105	Clear_Lake:M,Willow_Pond:M,
539	7135	153	Clear_Lake:Y,Willow_Pond:Y,
540	7137	404	Clear_Lake:Y,Willow_Pond:Y,
541	7154	57	Clear_Lake:T,Willow_Pond:W,
542	7158	153	Clear_Lake:R,Willow_Pond:R,
543	7164	346	Clear_Lake:W,Willow_Pond:W,
544	7174	35	Clear_Lake:Y,Willow_Pond:Y,
545	7185	105	Clear_Lake:W,Willow_Pond:W,
546	7192	95	Clear_Lake:Y,Willow_Pond:Y,
547	7213	484	Clear_Lake:W,Willow_Pond:A,
548	7221	26	Clear_Lake:R,Willow_Pond:G,
549	7236	71	Clear_Lake:M,Willow_Pond:M,
550	7248	323	Clear_Lake:M,Willow_Pond:M,
551	7266	56	Clear_Lake:R,Willow_Pond:R,
552	7268	157	Clear_Lake:Y,Willow_Pond:Y,
553	7271	132	Clear_Lake:Y,Willow_Pond:Y,
554	7281	35	Clear_Lake:Y,Willow_Pond:Y,
555	7288	127	Clear_Lake:M,Willow_Pond:M,
556	7305	497	Clear_Lake:K,Willow_Pond:K,
557	7306	350	Clear_Lake:R,Willow_Pond:R,
558	7308	50	Clear_Lake:M,Willow_Pond:M,
559	7336	142	Clear_Lake:A,Willow_Pond:M,
560	7343	83	Clear_Lake:Y,Willow_Pond:Y,
561	7346	44	Clear_Lake:R,Willow_Pond:R,
562	7354	110	Clear_Lake:K,Willow_Pond:K,
563	7359	57	Clear_Lake:M,Willow_Pond:M,
564	7364	18	Clear_Lake:K,Willow_Pond:K,
565	7377	19	Clear_Lake:K,Willow_Pond:K,
566	7383	128	Clear_Lake:R,Willow_Pond:R,
567	7387	143	Clear_Lake:R,Willow_Pond:R,
568	7389	88	Clear_Lake:M,Willow_Pond:M,
569	7393	443	Clear_Lake:K,Willow_Pond:G,
570	7394	456	Clear_Lake:W,Willow_Pond:W,
571	7405	144	Clear_Lake:R,Willow_Pond:R,
572	7425	53	Clear_Lake:M,Willow_Pond:M,
573	7430	96	Clear_Lake:K,Willow_Pond:K,
574	7434	9	Clear_Lake:S,Willow_Pond:S,
575	7436	115	Clear_Lake:W,Willow_Pond:W,
576	7437	24	Clear_Lake:M,Willow_Pond:M,
577	7444	52	Clear_Lake:Y,Willow_Pond:Y,
578	7452	125	Clear_Lake:R,Willow_Pond:R,
579	7460	88	Clear_Lake:M,Willow_Pond:M,
580	7461	137	Clear_Lake:K,Willow_Pond:G,
581	7465	14	Clear_Lake:M,Willow_Pond:M,
582	7488	20	Clear_Lake:M,Willow_Pond:M,
583	7492	70	Clear_Lake:C,Willow_Pond:Y,
584	7495	94	Clear_Lake:T,Willow_Pond:K,
585	7501	43	Clear_Lake:R,Willow_Pond:R,
586	7527	24	Clear_Lake:W,Willow_Pond:W,
587	7537	155	Clear_Lake:R,Willow_Pond:G,
588	7552	47	Clear_Lake:W,Willow_Pond:W,
589	7558	114	Clear_Lake:S,Willow_Pond:S,
590	7565	84	Clear_Lake:Y,Willow_Pond:Y,
591	7594	35	Clear_Lake:K,Willow_Pond:K,
592	7617	122	Clear_Lake:K,Willow_Pond:K,
593	7627	405	Clear_Lake:M,Willow_Pond:M,
594	7639	119	Clear_Lake:M,Willow_Pond:M,
595	7651	32	Clear_Lake:W,Willow_Pond:W,
596	7654	23	Clear_Lake:R,Willow_Pond:R,
597	7665	359	Clear_Lake:K,Willow_Pond:K,
598	7679	7	Clear_Lake:R,Willow_Pond:R,
599	7689	23	Clear_Lake:R,Willow_Pond:R,
600	7712	114	Clear_Lake:S,Willow_Pond:S,
601	7713	25	Clear_Lake:M,Willow_Pond:M,
602	7726	33	Clear_Lake:R,Willow_Pond:R,
603	7739	315	Clear_Lake:C,Willow_Pond:S,
604	7762	14	Clear_Lake:W,Willow_Pond:W,
605	7768	133	Clear_Lake:R,Willow_Pond:R,
606	7769	103	Clear_Lake:W,Willow_Pond:W,
607	7771	98	Clear_Lake:S,Willow_Pond:S,
608	7792	99	Clear_Lake:W,Willow_Pond:W,
609	7810	14	Clear_Lake:Y,Willow_Pond:Y,
610	7820	95	Clear_Lake:T,Willow_Pond:W,
611	7825	94	Clear_Lake:R,Willow_Pond:R,
612	7835	39	Clear_Lake:Y,Willow_Pond:Y,
613	7847	115	Clear_Lake:K,Willow_Pond:K,
614	7853	193	Clear_Lake:A,Willow_Pond:M,
615	7856	10	Clear_Lake:W,Willow_Pond:W,
616	7869	34	Clear_Lake:Y,Willow_Pond:Y,
617	7876	16	Clear_Lake:W,Willow_Pond:W,
618	7900	35	Clear_Lake:K,Willow_Pond:K,
619	7912	86	Clear_Lake:Y,Willow_Pond:Y,
620	7931	58	Clear_Lake:W,Willow_Pond:W,
621	7933	86	Clear_Lake:Y,Willow_Pond:Y,
622	7948	72	Clear_Lake:Y,Willow_Pond:Y,
623	7951	117	Clear_Lake:R,Willow_Pond:R,
624	7957	132	Clear_Lake:R,Willow_Pond:R,
625	7968	314	Clear_Lake:A,Willow_Pond:W,
626	7982	153	Clear_Lake:Y,Willow_Pond:Y,
627	8013	116	Clear_Lake:Y,Willow_Pond:Y,
628	8032	373	Clear_Lake:K,Willow_Pond:K,
629	8040	72	Clear_Lake:M,Willow_Pond:M,
630	8043	451	Clear_Lake:W,Willow_Pond:W,
631	8050	154	Clear_Lake:M,Willow_Pond:M,
632	8055	127	Clear_Lake:W,Willow_Pond:W,
633	8056	113	Clear_Lake:R,Willow_Pond:G,
634	8069	141	Clear_Lake:Y,Willow_Pond:Y,
635	8071	125	Clear_Lake:K,Willow_Pond:T,
636	8081	27	Clear_Lake:K,Willow_Pond:K,
637	8090	76	Clear_Lake:R,Willow_Pond:R,
638	8100	118	Clear_Lake:W,Willow_Pond:W,
639	8106	85	Clear_Lake:Y,Willow_Pond:Y,
640	8107	214	Clear_Lake:M,Willow_Pond:M,
641	8124	97	Clear_Lake:R,Willow_Pond:G,
642	8158	118	Clear_Lake:S,Willow_Pond:S,
643	8173	15	Clear_Lake:K,Willow_Pond:K,
644	8183	43	Clear_Lake:K,Willow_Pond:K,
645	8188	15	Clear_Lake:R,Willow_Pond:R,
646	8189	114	Clear_Lake:Y,Willow_Pond:Y,
647	8190	151	Clear_Lake:M,Willow_Pond:M,
648	8193	111	Clear_Lake:K,Willow_Pond:K,
649	8195	113	Clear_Lake:W,Willow_Pond:W,
650	8199	13	Clear_Lake:C,Willow_Pond:Y,
651	8207	300	Clear_Lake:R,Willow_Pond:R,
652	8211	79	Clear_Lake:R,Willow_Pond:R,
653	8217	8	Clear_Lake:W,Willow_Pond:W,
654	8220	98	Clear_Lake:R,Willow_Pond:R,
655	8229	72	Clear_Lake:Y,Willow_Pond:Y,
656	8235	193	Clear_Lake:K,Willow_Pond:T,
657	8249	91	Clear_Lake:K,Willow_Pond:K,
658	8259	80	Clear_Lake:Y,Willow_Pond:Y,
659	8296	110	Clear_Lake:S,Willow_Pond:S,
660	8300	543	Clear_Lake:M,Willow_Pond:M,
661	8313	13	Clear_Lake:M,Willow_Pond:M,
662	8329	60	Clear_Lake:W,Willow_Pond:W,
663	8343	94	Clear_Lake:S,Willow_Pond:S,
664	8347	115	Clear_Lake:S,Willow_Pond:S,
665	8365	58	Clear_Lake:Y,Willow_Pond:C,
666	8396	31	Clear_Lake:Y,Willow_Pond:Y,
667	8415	64	Clear_Lake:Y,Willow_Pond:Y,
668	8443	16	Clear_Lake:M,Willow_Pond:C,
669	8447	55	Clear_Lake:R,Willow_Pond:R,
670	8452	35	Clear_Lake:S,Willow_Pond:S,
671	8480	24	Clear_Lake:Y,Willow_Pond:Y,
672	8490	31	Clear_Lake:R,Willow_Pond:R,
673	8491	12	Clear_Lake:S,Willow_Pond:S,
674	8500	82	Clear_Lake:K,Willow_Pond:K,
675	8508	94	Clear_Lake:M,Willow_Pond:M,
676	8512	143	Clear_Lake:S,Willow_Pond:S,
677	8521	63	Clear_Lake:K,Willow_Pond:K,
678	8522	563	Clear_Lake:K,Willow_Pond:K,
679	8554	14	Clear_Lake:Y,Willow_Pond:Y,
680	8561	103	Clear_Lake:Y,Willow_Pond:Y,
681	8568	448	Clear_Lake:K,Willow_Pond:K,
682	8587	98	Clear_Lake:Y,Willow_Pond:Y,
683	8600	73	Clear_Lake:K,Willow_Pond:K,
684	8611	153	Clear_Lake:M,Willow_Pond:M,
685	8622	76	Clear_Lake:M,Willow_Pond:M,
686	8629	32	Clear_Lake:M,Willow_Pond:M,
687	8641	44	Clear_Lake:R,Willow_Pond:R,
688	8660	12	Clear_Lake:R,Willow_Pond:R,
689	8673	45	Clear_Lake:R,Willow_Pond:R,
690	8682	53	Clear_Lake:S,Willow_Pond:S,
691	8691	123	Clear_Lake:R,Willow_Pond:R,
692	8702	57	Clear_Lake:Y,Willow_Pond:C,
693	8703	481	Clear_Lake:A,Willow_Pond:R,
694	8706	147	Clear_Lake:M,Willow_Pond:M,
695	8717	8	Clear_Lake:W,Willow_Pond:W,
696	8718	21	Clear_Lake:Y,Willow_Pond:Y,
697	8721	123	Clear_Lake:R,Willow_Pond:R,
698	8728	83	Clear_Lake:Y,Willow_Pond:Y,
699	8735	147	Clear_Lake:M,Willow_Pond:M,
700	8757	43	Clear_Lake:Y,Willow_Pond:Y,
701	8762	10	Clear_Lake:W,Willow_Pond:W,
702	8764	315	Clear_Lake:M,Willow_Pond:M,
703	8801	245	Clear_Lake:Y,Willow_Pond:C,
704	8829	125	Clear_Lake:W,Willow_Pond:W,
705	8834	92	Clear_Lake:Y,Willow_Pond:Y,
706	8842	34	Clear_Lake:R,Willow_Pond:R,
707	8856	100	Clear_Lake:Y,Willow_Pond:Y,
708	8858	280	Clear_Lake:M,Willow_Pond:M,
709	8873	14	Clear_Lake:R,Willow_Pond:R,
710	8875	28	Clear_Lake:Y,Willow_Pond:Y,
711	8880	58	Clear_Lake:Y,Willow_Pond:Y,
712	8896	72	Clear_Lake:R,Willow_Pond:R,
713	8925	56	Clear_Lake:W,Willow_Pond:W,
714	8946	154	Clear_Lake:K,Willow_Pond:K,
715	8959	135	Clear_Lake:M,Willow_Pond:M,
716	8972	112	Clear_Lake:Y,Willow_Pond:Y,
717	8977	52	Clear_Lake:Y,Willow_Pond:Y,
718	8994	39	Clear_Lake:M,Willow_Pond:M,
719	8995	67	Clear_Lake:W,Willow_Pond:W,
720	9006	125	Clear_Lake:R,Willow_Pond:R,
721	9008	108	Clear_Lake:Y,Willow_Pond:Y,
722	9015	263	Clear_Lake:K,Willow_Pond:T,
723	9018	75	Clear_Lake:K,Willow_Pond:K,
724	9025	47	Clear_Lake:Y,Willow_Pond:Y,
725	9032	128	Clear_Lake:W,Willow_Pond:W,
726	9042	151	Clear_Lake:M,Willow_Pond:M,
727	9052	86	Clear_Lake:M,Willow_Pond:M,
728	9057	52	Clear_Lake:W,Willow_Pond:W,
729	9069	52	Clear_Lake:R,Willow_Pond:R,
730	9084	22	Clear_Lake:Y,Willow_Pond:Y,
731	9087	10	Clear_Lake:R,Willow_Pond:G,
732	9088	39	Clear_Lake:S,Willow_Pond:S,
733	9107	101	Clear_Lake:K,Willow_Pond:K,
734	9150	29	Clear_Lake:K,Willow_Pond:T,
735	9169	112	Clear_Lake:S,Willow_Pond:S,
736	9210	141	Clear_Lake:R,Willow_Pond:R,
737	9215	80	Clear_Lake:R,Willow_Pond:R,
738	9216	75	Clear_Lake:K,Willow_Pond:K,
739	9219	13	Clear_Lake:K,Willow_Pond:K,
740	9240	22	Clear_Lake:R,Willow_Pond:R,
741	9241	139	Clear_Lake:R,Willow_Pond:R,
742	9243	146	Clear_Lake:K,Willow_Pond:K,
743	9252	51	Clear_Lake:K,Willow_Pond:K,
744	9256	351	Clear_Lake:A,Willow_Pond:W,
745	9263	314	Clear_Lake:R,Willow_Pond:R,
746	9273	14	Clear_Lake:R,Willow_Pond:R,
747	9275	9	Clear_Lake:R,Willow_Pond:R,
748	9278	23	Clear_Lake:M,Willow_Pond:M,
749	9283	93	Clear_Lake:K,Willow_Pond:G,
750	9288	33	Clear_Lake:R,Willow_Pond:R,
751	9294	9	Clear_Lake:R,Willow_Pond:R,
752	9296	76	Clear_Lake:R,Willow_Pond:R,
753	9307	9	Clear_Lake:R,Willow_Pond:G,
754	9325	54	Clear_Lake:R,Willow_Pond:R,
755	9331	45	Clear_Lake:Y,Willow_Pond:Y,
756	9337	61	Clear_Lake:M,Willow_Pond:M,
757	9338	144	Clear_Lake:K,Willow_Pond:K,
758	9342	86	Clear_Lake:K,Willow_Pond:K,
759	9345	116	Clear_Lake:R,Willow_Pond:R,
760	9348	151	Clear_Lake:R,Willow_Pond:R,
761	9349	35	Clear_Lake:Y,Willow_Pond:Y,
762	9356	42	Clear_Lake:Y,Willow_Pond:Y,
763	9371	94	Clear_Lake:Y,Willow_Pond:Y,
764	9393	42	Clear_Lake:R,Willow_Pond:R,
765	9425	128	Clear_Lake:K,Willow_Pond:K,
766	9429	89	Clear_Lake:S,Willow_Pond:S,
767	9430	18	Clear_Lake:R,Willow_Pond:R,
768	9433	113	Clear_Lake:W,Willow_Pond:W,
769	9448	98	Clear_Lake:K,Willow_Pond:K,
770	9463	370	Clear_Lake:K,Willow_Pond:K,
771	9467	9	Clear_Lake:W,Willow_Pond:W,
772	9479	50	Clear_Lake:K,Willow_Pond:K,
773	9487	9	Clear_Lake:K,Willow_Pond:K,
774	9488	130	Clear_Lake:S,Willow_Pond:S,
775	9498	230	Clear_Lake:K,Willow_Pond:K,
776	9522	45	Clear_Lake:K,Willow_Pond:K,
777	9533	127	Clear_Lake:Y,Willow_Pond:Y,
778	9534	7	Clear_Lake:R,Willow_Pond:R,
779	9559	145	Clear_Lake:R,Willow_Pond:R,
780	9563	271	Clear_Lake:K,Willow_Pond:T,
781	9591	40	Clear_Lake:M,Willow_Pond:M,
782	9607	16	Clear_Lake:S,Willow_Pond:S,
783	9610	39	Clear_Lake:K,Willow_Pond:K,
784	9614	53	Clear_Lake:S,Willow_Pond:S,
785	9635	26	Clear_Lake:W,Willow_Pond:W,
786	9636	128	Clear_Lake:Y,Willow_Pond:Y,
787	9651	117	Clear_Lake:R,Willow_Pond:R,
788	9657	11	Clear_Lake:R,Willow_Pond:R,
789	9659	62	Clear_Lake:W,Willow_Pond:W,
790	9688	261	Clear_Lake:C,Willow_Pond:M,
791	9709	132	Clear_Lake:R,Willow_Pond:R,
792	9718	412	Clear_Lake:Y,Willow_Pond:Y,
793	9721	12	Clear_Lake:M,Willow_Pond:M,
794	9738	103	Clear_Lake:K,Willow_Pond:K,
795	9759	310	Clear_Lake:M,Willow_Pond:M,
796	9777	39	Clear_Lake:R,Willow_Pond:R,
797	9797	117	Clear_Lake:R,Willow_Pond:R,
798	9809	25	Clear_Lake:Y,Willow_Pond:Y,
799	9823	371	Clear_Lake:W,Willow_Pond:W,
800	9840	91	Clear_Lake:C,Willow_Pond:M,
801	9864	82	Clear_Lake:M,Willow_Pond:M,
802	9867	115	Clear_Lake:Y,Willow_Pond:Y,
803	9891	507	Clear_Lake:M,Willow_Pond:M,
804	9906	33	Clear_Lake:R,Willow_Pond:R,
805	9910	41	Clear_Lake:K,Willow_Pond:K,
806	9920	9	Clear_Lake:Y,Willow_Pond:Y,
807	9927	106	Clear_Lake:W,Willow_Pond:W,
808	9935	65	Clear_Lake:R,Willow_Pond:R,
809	9942	127	Clear_Lake:W,Willow_Pond:T,
810	9955	128	Clear_Lake:M,Willow_Pond:M,
811	9994	69	Clear_Lake:K,Willow_Pond:G,
812	9997	102	Clear_Lake:Y,Willow_Pond:Y,
813	10064	19	Clear_Lake:G,Willow_Pond:R,
814	10103	100	Clear_Lake:R,Willow_Pond:R,
815	10112	113	Clear_Lake:S,Willow_Pond:S,
816	10126	110	Clear_Lake:S,Willow_Pond:S,
817	10144	27	Clear_Lake:C,Willow_Pond:M,
818	10172	122	Clear_Lake:Y,Willow_Pond:Y,
819	10183	88	Clear_Lake:K,Willow_Pond:K,
820	10194	113	Clear_Lake:W,Willow_Pond:W,
821	10199	125	Clear_Lake:R,Willow_Pond:R,
822	10225	89	Clear_Lake:R,Willow_Pond:R,
823	10227	118	Clear_Lake:Y,Willow_Pond:Y,
824	10232	26	Clear_Lake:M,Willow_Pond:M,
825	10238	29	Clear_Lake:Y,Willow_Pond:Y,
826	10248	10	Clear_Lake:R,Willow_Pond:R,
827	10267	16	Clear_Lake:R,Willow_Pond:R,
828	10276	85	Clear_Lake:R,Willow_Pond:R,
829	10278	22	Clear_Lake:K,Willow_Pond:K,
830	10283	128	Clear_Lake:K,Willow_Pond:K,
831	10285	477	Clear_Lake:K,Willow_Pond:K,
832	10305	410	Clear_Lake:W,Willow_Pond:W,
833	10311	109	Clear_Lake:R,Willow_Pond:R,
834	10324	94	Clear_Lake:R,Willow_Pond:R,
835	10327	408	Clear_Lake:K,Willow_Pond:K,
836	10336	139	Clear_Lake:W,Willow_Pond:W,
837	10347	116	Clear_Lake:W,Willow_Pond:A,
838	10348	450	Clear_Lake:K,Willow_Pond:K,
839	10350	77	Clear_Lake:Y,Willow_Pond:Y,
840	10352	54	Clear_Lake:Y,Willow_Pond:Y,
841	10375	89	Clear_Lake:W,Willow_Pond:T,
842	10388	84	Clear_Lake:Y,Willow_Pond:Y,
843	10413	80	Clear_Lake:W,Willow_Pond:A,
844	10417	96	Clear_Lake:R,Willow_Pond:R,
845	10441	151	Clear_Lake:M,Willow_Pond:M,
846	10450	251	Clear_Lake:M,Willow_Pond:M,
847	10451	255	Clear_Lake:Y,Willow_Pond:Y,
848	10453	100	Clear_Lake:G,Willow_Pond:R,
849	10463	24	Clear_Lake:Y,Willow_Pond:Y,
850	10464	11	Clear_Lake:S,Willow_Pond:S,
851	10487	128	Clear_Lake:R,Willow_Pond:R,
852	10489	102	Clear_Lake:T,Willow_Pond:Y,
853	10515	22	Clear_Lake:S,Willow_Pond:S,
854	10519	39	Clear_Lake:R,Willow_Pond:R,
855	10527	81	Clear_Lake:S,Willow_Pond:C,
856	10532	389	Clear_Lake:K,Willow_Pond:K,
857	10533	18	Clear_Lake:S,Willow_Pond:S,
858	10537	103	Clear_Lake:M,Willow_Pond:A,
859	10546	48	Clear_Lake:M,Willow_Pond:M,
860	10554	131	Clear_Lake:R,Willow_Pond:R,
861	10564	99	Clear_Lake:Y,Willow_Pond:Y,
862	10577	123	Clear_Lake:M,Willow_Pond:M,
863	10615	277	Clear_Lake:M,Willow_Pond:M,
864	10631	499	Clear_Lake:K,Willow_Pond:K,
865	10634	21	Clear_Lake:W,Willow_Pond:W,
866	10637	92	Clear_Lake:Y,Willow_Pond:Y,
867	10638	124	Clear_Lake:K,Willow_Pond:K,
868	10639	70	Clear_Lake:M,Willow_Pond:M,
869	10640	13	Clear_Lake:G,Willow_Pond:S,
870	10661	8	Clear_Lake:R,Willow_Pond:R,
871	10678	13	Clear_Lake:A,Willow_Pond:W,
872	10680	8	Clear_Lake:R,Willow_Pond:A,
873	10700	294	Clear_Lake:K,Willow_Pond:K,
874	10717	101	Clear_Lake:M,Willow_Pond:M,
875	10727	65	Clear_Lake:R,Willow_Pond:R,
876	10740	132	Clear_Lake:W,Willow_Pond:W,
877	10792	144	Clear_Lake:Y,Willow_Pond:Y,
878	10797	9	Clear_Lake:S,Willow_Pond:C,
879	10815	131	Clear_Lake:Y,Willow_Pond:Y,
880	10817	109	Clear_Lake:R,Willow_Pond:R,
881	10823	7	Clear_Lake:R,Willow_Pond:R,
882	10832	43	Clear_Lake:Y,Willow_Pond:Y,
883	10860	36	Clear_Lake:R,Willow_Pond:A,
884	10868	42	Clear_Lake:W,Willow_Pond:W,
885	10869	74	Clear_Lake:R,Willow_Pond:R,
886	10872	49	Clear_Lake:S,Willow_Pond:S,
887	10876	116	Clear_Lake:M,Willow_Pond:M,
888	10878	125	Clear_Lake:K,Willow_Pond:K,
889	10880	74	Clear_Lake:K,Willow_Pond:K,
890	10902	549	Clear_Lake:K,Willow_Pond:G,
891	10910	111	Clear_Lake:R,Willow_Pond:R,
892	10942	154	Clear_Lake:K,Willow_Pond:G,
893	10948	134	Clear_Lake:Y,Willow_Pond:Y,
894	10951	6	Clear_Lake:S,Willow_Pond:S,
895	10961	129	Clear_Lake:M,Willow_Pond:M,
896	10969	103	Clear_Lake:W,Willow_Pond:W,
897	10981	70	Clear_Lake:R,Willow_Pond:A,
898	10986	151	Clear_Lake:Y,Willow_Pond:Y,
899	10990	69	Clear_Lake:W,Willow_Pond:W,
900	10993	91	Clear_Lake:R,Willow_Pond:G,
901	10996	115	Clear_Lake:M,Willow_Pond:M,
902	11022	13	Clear_Lake:R,Willow_Pond:R,
903	11023	95	Clear_Lake:K,Willow_Pond:K,
904	11024	14	Clear_Lake:R,Willow_Pond:R,
905	11033	46	Clear_Lake:M,Willow_Pond:M,
906	11037	70	Clear_Lake:Y,Willow_Pond:Y,
907	11038	310	Clear_Lake:R,Willow_Pond:R,
908	11052	371	Clear_Lake:K,Willow_Pond:K,
909	11057	102	Clear_Lake:W,Willow_Pond:W,
910	11062	18	Clear_Lake:R,Willow_Pond:R,
911	11066	26	Clear_Lake:Y,Willow_Pond:C,
912	11087	61	Clear_Lake:W,Willow_Pond:T,
913	11100	74	Clear_Lake:Y,Willow_Pond:Y,
914	11131	67	Clear_Lake:Y,Willow_Pond:Y,
915	11143	33	Clear_Lake:M,Willow_Pond:M,
916	11144	94	Clear_Lake:K,Willow_Pond:K,
917	11154	12	Clear_Lake:S,Willow_Pond:S,
918	11173	55	Clear_Lake:S,Willow_Pond:S,
919	11176	23	Clear_Lake:W,Willow_Pond:W,
920	11189	472	Clear_Lake:K,Willow_Pond:K,
921	11205	113	Clear_Lake:K,Willow_Pond:K,
922	11242	21	Clear_Lake:M,Willow_Pond:M,
923	11288	434	Clear_Lake:W,Willow_Pond:W,
924	11304	152	Clear_Lake:R,Willow_Pond:R,
925	11307	33	Clear_Lake:K,Willow_Pond:K,
926	11314	75	Clear_Lake:G,Willow_Pond:S,
927	11342	355	Clear_Lake:K,Willow_Pond:K,
928	11347	140	Clear_Lake:R,Willow_Pond:R,
929	11359	222	Clear_Lake:W,Willow_Pond:W,
930	11361	104	Clear_Lake:K,Willow_Pond:K,
931	11366	31	Clear_Lake:M,Willow_Pond:M,
932	11378	60	Clear_Lake:T,Willow_Pond:W,
933	11418	313	Clear_Lake:K,Willow_Pond:K,
934	11420	16	Clear_Lake:Y,Willow_Pond:Y,
935	11426	136	Clear_Lake:M,Willow_Pond:M,
936	11431	10	Clear_Lake:S,Willow_Pond:S,
937	11476	517	Clear_Lake:K,Willow_Pond:K,
938	11483	278	Clear_Lake:T,Willow_Pond:K,
939	11490	151	Clear_Lake:S,Willow_Pond:S,
940	11506	33	Clear_Lake:W,Willow_Pond:W,
941	11513	115	Clear_Lake:S,Willow_Pond:S,
942	11537	143	Clear_Lake:Y,Willow_Pond:Y,
943	11560	112	Clear_Lake:Y,Willow_Pond:Y,
944	11565	97	Clear_Lake:K,Willow_Pond:K,
945	11566	362	Clear_Lake:T,Willow_Pond:W,
946	11589	45	Clear_Lake:R,Willow_Pond:R,
947	11590	125	Clear_Lake:R,Willow_Pond:R,
948	11612	75	Clear_Lake:M,Willow_Pond:M,
949	11616	47	Clear_Lake:K,Willow_Pond:K,
950	11626	35	Clear_Lake:R,Willow_Pond:R,
951	11637	28	Clear_Lake:K,Willow_Pond:K,
952	11683	50	Clear_Lake:T,Willow_Pond:Y,
953	11686	93	Clear_Lake:Y,Willow_Pond:C,
954	11695	106	Clear_Lake:Y,Willow_Pond:Y,
955	11755	285	Clear_Lake:Y,Willow_Pond:Y,
956	11760	152	Clear_Lake:K,Willow_Pond:K,
957	11779	112	Clear_Lake:S,Willow_Pond:S,
958	11780	95	Clear_Lake:K,Willow_Pond:K,
959	11785	154	Clear_Lake:R,Willow_Pond:R,
960	11797	18	Clear_Lake:Y,Willow_Pond:Y,
961	11879	55	Clear_Lake:C,Willow_Pond:Y,
962	11885	150	Clear_Lake:K,Willow_Pond:K,
963	11886	23	Clear_Lake:G,Willow_Pond:R,
964	11902	63	Clear_Lake:M,Willow_Pond:M,
965	11906	74	Clear_Lake:R,Willow_Pond:R,
966	11917	130	Clear_Lake:M,Willow_Pond:M,
967	11918	116	Clear_Lake:Y,Willow_Pond:Y,
968	11931	102	Clear_Lake:S,Willow_Pond:S,
969	11967	176	Clear_Lake:K,Willow_Pond:K,
970	11986	134	Clear_Lake:K,Willow_Pond:K,
971	11992	22	Clear_Lake:Y,Willow_Pond:Y,
972	12013	53	Clear_Lake:R,Willow_Pond:R,
973	12015	95	Clear_Lake:M,Willow_Pond:M,
974	12030	20	Clear_Lake:S,Willow_Pond:S,
975	12031	7	Clear_Lake:S,Willow_Pond:S,
976	12047	16	Clear_Lake:S,Willow_Pond:S,
977	12073	31	Clear_Lake:Y,Willow_Pond:Y,
978	12119	18	Clear_Lake:R,Willow_Pond:R,
979	12155	146	Clear_Lake:W,Willow_Pond:W,
980	12197	46	Clear_Lake:Y,Willow_Pond:C,
981	12201	148	Clear_Lake:Y,Willow_Pond:Y,
982	12227	16	Clear_Lake:Y,Willow_Pond:Y,
